sa_2022_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
268079001,19,8,0,16,3,6,17,0,7,1,2,3,2,16
267155010,30,17,4,52,5,3,6,2,7,0,4,7,5,5
267088016,25,21,4,46,6,1,7,0,5,0,1,4,3,4
267060005,40,33,7,29,2,2,1,0,0,0,0,0,2,6
047235016,6,7,3,42,5,1,6,1,1,1,1,2,0,7
047140007,14,6,8,33,3,0,6,0,0,0,0,1,0,1
048056002,46,9,15,7,0,0,6,4,1,1,0,0,1,31
017004002,9,6,1,26,1,3,7,1,1,0,1,1,4,3
107058002,20,12,1,26,3,1,5,1,2,0,0,1,0,1
247005001,25,22,3,26,2,3,12,0,3,0,0,2,4,2
247003011,16,26,4,26,2,1,4,2,3,1,0,2,1,1
247026001/247026003,28,16,3,39,2,2,7,3,4,1,0,5,3,3
057117001/057117002,29,11,0,16,4,4,5,0,1,0,0,1,1,1
217124002,11,13,3,15,0,3,7,1,0,0,0,0,1,2
247062001,15,11,3,18,1,1,8,1,2,0,2,0,2,1
068007015,23,2,5,1,1,0,1,7,0,0,0,0,4,31
127026014,11,7,6,28,3,1,10,1,3,2,1,1,1,8
127026006,20,9,9,20,4,3,6,6,1,1,0,2,0,13
067101008,35,7,5,20,3,1,8,2,4,0,2,2,0,20
068015001,20,6,1,26,4,5,25,2,1,0,6,2,2,14
068001006,17,6,0,6,0,0,1,2,1,0,0,0,4,52
068006005,12,8,1,9,2,0,5,0,1,0,1,0,2,11
068006003,36,9,5,24,4,3,2,3,1,0,2,1,2,20
167090008,26,20,4,14,2,3,8,1,1,0,1,3,7,0
167090010,13,13,2,37,9,0,13,3,5,0,5,0,2,2
207055005,38,29,6,53,5,2,5,5,2,0,0,0,0,12
167030003,37,6,3,26,10,4,25,1,3,0,0,0,3,4
137043003,54,24,4,22,5,0,18,2,2,0,1,1,3,3
237080005,28,14,7,14,3,3,8,2,4,1,6,3,8,4
207055014,26,14,4,58,5,4,8,3,0,1,2,1,1,7
137045008,29,36,5,16,1,2,9,2,1,1,2,1,4,1
197008002,21,15,12,60,20,2,10,2,5,0,4,2,5,11
227077006,13,14,2,47,3,1,11,0,3,1,2,1,2,1
097063057,30,11,3,15,4,0,11,1,0,1,1,2,5,3
107001004,26,17,6,16,4,0,7,0,3,0,0,2,2,1
097025002,26,21,3,35,3,2,5,1,2,0,1,1,3,3
097041004,12,7,4,25,6,0,7,2,2,1,1,0,4,2
107042003,22,5,3,33,8,2,9,1,3,0,2,4,1,1
017012004/02/017012002/017012003,12,16,5,36,9,1,16,0,0,0,1,0,0,1
267127003/01,14,7,4,36,2,1,7,0,1,0,0,0,2,3
267021011,22,22,2,58,3,1,5,2,4,1,0,3,3,2
267026002,18,30,4,32,4,0,7,4,3,0,1,1,1,13
267122004,22,19,4,46,5,1,10,4,5,0,1,1,4,6
268039010,42,16,6,27,9,3,13,1,3,1,5,4,10,3
267037002,17,14,4,40,1,1,10,0,6,0,2,2,3,1
268057001,33,12,4,15,8,3,19,4,4,0,3,0,6,6
267125005,24,22,4,34,2,2,3,3,3,0,0,0,2,3
187036002,30,10,0,23,3,2,7,3,3,0,2,1,6,2
187036013,20,14,3,31,15,5,30,3,3,0,4,9,1,2
247052012,20,10,9,33,7,2,15,1,6,0,3,2,2,3
087029008,22,16,4,50,9,4,10,3,4,0,1,0,1,5
087066032,24,13,22,17,1,0,0,3,1,0,1,0,1,15
087023012,19,7,6,62,5,0,14,2,3,0,1,1,1,3
237024002,9,9,1,29,8,3,11,0,0,0,2,2,1,4
087023017,37,20,3,25,6,0,3,2,8,0,0,0,3,12
217134003,40,18,8,21,13,3,19,1,4,2,1,1,3,1
057004004,50,9,3,11,3,1,19,1,0,0,1,0,1,1
167070003,14,14,6,31,9,3,7,0,1,1,2,0,0,4
117015007,56,20,1,29,5,2,17,0,1,0,2,0,0,5
197097015,12,11,3,23,5,1,3,0,3,0,1,1,1,0
117059003/117059006,28,11,3,29,5,2,4,2,3,0,0,1,3,3
207030008,17,7,8,32,13,0,11,1,0,0,0,0,3,1
137043011,16,3,4,16,4,2,14,0,4,0,2,1,3,6
087066028,6,9,1,45,3,2,3,2,2,1,0,0,1,6
087082003,25,12,2,18,3,1,4,1,2,1,0,1,5,1
087071024,22,26,7,42,4,1,5,2,3,0,1,1,3,6
087064016,12,17,3,37,4,1,7,2,4,0,2,2,1,7
087064004,6,12,2,72,0,1,13,1,2,0,1,3,1,3
087047007,29,12,13,21,1,1,6,2,2,1,0,1,3,5
087025025,7,20,0,58,1,2,4,0,7,1,0,4,2,1
047221017,12,7,1,50,5,1,8,3,6,0,0,0,0,0
047229003,13,17,1,86,10,0,6,2,5,1,2,0,2,1
047323030,30,10,3,15,2,3,9,1,0,1,0,1,1,7
087033006,5,22,3,44,0,1,4,0,1,0,1,0,1,3
087033003,9,27,1,48,3,0,8,1,5,1,1,4,0,4
217156009,14,6,1,17,8,2,12,0,0,0,0,0,0,0
187013018,33,37,0,29,3,1,6,0,0,0,1,0,2,3
247001002,30,12,6,23,14,1,21,2,0,0,6,1,3,1
067017009,23,23,3,42,11,2,13,3,1,1,3,3,2,4
217018001,35,36,3,36,4,1,12,0,2,1,2,1,2,0
047064013,12,18,2,30,2,1,6,0,3,0,1,0,2,2
197103006,41,19,2,18,6,2,8,0,1,0,1,0,0,2
237065005,21,24,6,52,12,2,9,1,0,2,1,2,0,1
157016016,27,21,1,19,3,4,2,0,0,1,0,0,2,0
197097006,28,16,2,44,10,0,8,0,5,0,3,1,0,8
197022001/197022006,46,17,3,22,2,2,10,1,1,0,0,1,1,4
237069002,24,12,6,19,4,1,11,1,2,0,1,0,2,0
067101011,23,15,6,40,3,2,14,1,2,0,0,3,2,3
227058002,28,9,2,19,3,2,18,0,1,1,2,1,0,0
067179002,29,21,11,55,7,2,7,3,5,2,2,0,2,8
217041014,12,8,6,15,7,0,14,3,3,0,2,2,3,1
067217001,12,23,3,56,2,2,3,1,5,0,0,1,1,1
228014005,27,35,3,73,6,0,15,2,6,2,1,3,0,2
187018004,17,18,5,43,6,0,20,2,5,0,3,0,3,1
067010001,24,13,6,39,4,2,2,0,3,1,1,0,0,3
048064009,30,18,9,23,3,3,2,3,2,0,0,0,0,15
048061004,12,10,7,34,3,1,7,3,0,0,1,1,0,2
048064007,8,15,1,38,0,2,1,1,1,0,0,1,1,2
047183004,6,7,2,55,3,2,7,0,4,0,1,0,2,1
047324020,34,19,3,21,3,1,18,2,2,0,0,0,0,3
047016039,32,20,13,106,14,2,16,3,6,1,1,3,1,9
047016012,18,22,3,24,1,1,1,1,1,0,1,3,1,0
047090017,37,16,3,14,2,0,11,0,1,0,0,2,2,3
247029001,14,5,2,20,3,0,6,1,1,0,0,2,1,0
087085003,4,8,0,52,3,1,10,3,2,0,1,1,1,2
197008014,19,6,7,34,10,0,8,2,4,1,1,3,4,5
107080010,20,20,3,14,1,2,7,1,0,0,0,2,1,3
067188012,20,12,5,19,8,1,12,1,1,0,0,1,2,2
217152009,15,17,5,30,12,2,13,2,8,1,1,4,1,5
217152007,36,22,5,38,7,0,11,1,3,0,1,1,2,5
107079034,21,22,6,47,6,3,11,2,4,0,3,0,1,3
067179004,32,13,2,61,9,4,16,2,1,0,0,1,3,8
247090006,23,22,6,28,7,1,4,1,2,1,0,3,2,2
228014003,21,23,4,64,5,1,11,0,2,0,0,1,1,5
217175002,25,10,4,14,2,0,3,0,1,0,0,0,1,4
217143005,26,15,5,31,6,4,28,2,1,0,1,4,1,0
217136014,17,9,2,52,8,1,8,1,2,0,0,1,3,4
247117043,26,31,6,28,1,1,7,5,3,0,2,1,0,3
097063054,16,12,1,29,5,0,4,1,2,1,0,0,2,1
267033001,24,20,1,30,0,3,7,2,2,1,0,0,1,5
267088014,29,23,2,12,0,0,3,0,0,0,0,0,2,5
267042001,55,5,4,19,2,2,3,0,0,0,1,0,3,1
267100081,6,6,2,31,8,1,5,0,6,1,0,1,2,14
267108001,23,11,3,20,2,0,8,2,2,0,1,0,0,5
267109015,30,11,2,26,8,2,8,3,3,1,0,3,2,25
268079002,42,16,5,20,2,6,27,2,3,0,5,4,7,7
268079007/02,20,6,2,34,24,1,29,3,5,0,6,1,4,18
068004013,34,25,11,42,16,2,33,1,3,0,4,3,2,17
067047004,22,10,5,35,4,0,5,3,0,0,0,0,4,5
067185007,28,5,4,35,6,1,13,0,2,0,1,0,2,1
017010001,27,22,9,14,5,0,4,0,2,1,2,1,1,3
097110002,28,23,4,44,8,0,16,1,2,0,2,2,0,2
247076008/247076010,18,13,5,21,4,1,6,0,3,0,3,1,0,0
087022006,33,11,7,43,14,1,15,2,3,0,1,2,2,6
107079007,31,13,4,46,4,3,8,3,1,1,4,1,1,6
267038001,17,13,8,68,5,1,6,2,4,0,1,0,1,6
268027009,18,26,2,46,1,0,6,2,2,0,0,0,0,2
048050003,38,14,0,29,4,4,10,3,4,1,3,5,5,2
047235027/047235026,12,24,1,25,3,0,6,3,7,2,5,3,0,8
047132072,32,6,6,18,2,0,4,1,1,0,0,0,1,9
047246002,29,44,4,20,6,3,9,1,6,0,5,2,1,5
047132051,29,9,12,13,5,0,1,4,0,0,0,0,2,10
047028003,17,6,0,45,6,1,2,1,3,0,0,1,2,4
087014001,6,14,1,72,3,2,3,0,3,0,1,2,0,0
087029018,9,7,7,38,9,0,11,0,3,0,0,3,0,1
167037005,12,12,3,22,4,0,7,4,4,0,1,2,1,5
087064037,17,17,3,20,3,0,5,3,0,0,1,1,4,2
087066045/01,16,12,4,35,3,1,4,2,3,0,0,1,1,8
087025023,11,4,3,41,8,3,8,1,0,0,2,1,3,2
087047021,12,13,4,56,3,1,4,1,2,0,0,4,2,1
087071047,15,17,5,34,5,2,6,1,3,1,1,2,6,11
207050009,28,15,11,40,10,2,12,2,2,0,1,1,1,7
207071018,19,37,0,42,4,1,4,0,1,0,0,1,1,1
237079027,41,21,4,17,9,0,6,1,2,1,3,1,5,1
207038006,29,16,1,41,2,3,5,2,2,1,1,0,1,0
137043010,50,13,1,18,10,1,11,1,0,0,1,1,4,3
267090004,9,32,1,59,1,1,5,2,4,0,4,1,0,3
087064046,28,20,8,23,1,4,6,5,3,0,0,3,2,4
267090003,16,16,1,34,1,1,10,4,0,1,0,2,2,6
047200009/047200010,49,19,6,19,7,2,7,1,1,2,1,0,3,6
047294004,51,8,9,8,3,1,6,2,1,1,0,0,6,4
057137019,60,6,1,7,1,1,4,0,0,1,0,1,0,2
047042002,58,8,6,6,0,1,6,0,1,0,0,1,4,8
147025015,24,18,3,14,1,1,6,0,0,0,0,0,1,1
047033010,45,23,4,25,7,3,25,1,3,0,2,1,5,0
057017007,32,14,2,46,4,1,10,1,3,0,2,2,3,1
057107001,12,6,5,6,6,0,5,4,1,1,1,1,5,11
067017011,37,9,1,14,6,3,12,0,4,0,1,0,1,3
247045019,27,20,4,22,4,3,15,2,2,2,2,6,0,3
067006001,13,16,1,15,4,2,11,1,1,1,0,2,0,1
068016001/068016003,32,17,6,14,2,1,6,2,3,0,0,2,2,5
068012004/068012006,28,15,17,35,8,3,23,6,3,0,1,0,6,24
068010017,16,18,1,32,4,2,4,1,3,1,0,3,2,1
068002002,36,12,13,23,3,1,2,1,0,0,3,0,2,24
067140005,13,11,7,24,2,2,3,1,0,0,0,0,0,0
157154004,14,17,3,11,1,0,5,1,0,0,0,0,2,2
197098003,44,21,3,27,10,3,5,0,0,0,0,1,2,5
167090016,22,19,17,81,7,1,9,1,6,0,4,0,2,4
207031005,30,8,4,12,0,2,13,1,0,0,1,3,1,1
197040005/197040006,48,19,5,16,2,2,9,1,1,0,2,0,0,5
167090024,18,25,0,43,3,0,8,1,4,1,2,3,1,2
137027005,27,14,4,26,4,0,12,1,3,1,2,1,3,2
117066007,42,8,3,26,4,3,5,1,0,0,1,0,4,2
067127003,14,18,5,70,7,0,8,1,0,2,1,1,2,2
237058004,35,19,8,30,8,1,20,3,4,0,2,2,3,22
107079003/01,20,12,10,47,8,3,7,1,2,0,1,0,0,6
227036002,26,15,6,28,3,2,10,2,1,0,1,1,3,1
047303013,34,19,3,41,8,4,21,2,5,0,3,2,3,2
247104003/247104014,18,6,2,10,3,1,3,0,2,0,1,1,1,2
217150002,19,12,3,44,3,1,4,0,1,0,0,0,1,1
047115008,15,21,3,36,5,0,2,3,3,0,2,0,1,3
048043001,25,23,2,23,2,0,6,1,2,2,0,0,0,5
228032001,28,21,4,23,7,4,25,1,1,0,2,1,1,5
228020006,28,8,2,10,2,1,5,1,1,0,1,1,3,6
097085004,16,14,3,30,17,2,21,1,2,0,1,2,1,4
228029004,33,31,3,28,1,3,5,3,1,1,0,1,1,2
228001005,17,9,2,26,8,2,26,0,2,0,6,2,2,9
227090023,48,14,10,16,4,1,8,1,0,0,0,1,3,1
228023003,44,23,7,22,1,1,5,4,0,1,1,3,2,10
217152012,17,7,2,40,11,0,15,0,3,0,0,0,0,5
187040002,30,15,3,26,1,4,9,0,2,1,2,1,3,2
107014005,22,14,5,39,9,2,14,1,0,2,1,0,0,3
187087001,36,24,4,37,5,2,9,3,3,1,0,2,1,5
087033001,7,13,7,92,4,3,3,1,2,0,0,2,0,1
187050002,22,10,0,25,13,2,21,0,0,2,0,3,4,3
087018003,36,22,20,19,6,0,14,1,2,0,1,0,0,5
187086010,17,12,9,50,6,2,9,1,0,1,1,1,0,6
247124017,43,22,5,23,1,2,15,0,2,1,1,4,7,4
247118006,57,17,4,10,3,1,11,1,0,0,3,2,2,5
217136002,33,15,5,42,9,1,10,2,3,1,4,0,4,7
247124004,39,11,3,6,8,3,5,0,3,0,2,0,4,3
097061006,44,14,12,17,1,3,14,2,3,0,5,2,5,7
097058019,44,13,2,25,8,2,16,0,2,1,0,1,1,3
217177010,39,7,5,14,2,1,4,0,2,0,2,1,0,3
097061005,11,8,9,40,14,2,13,5,10,0,3,0,6,14
268083010,25,15,7,12,3,1,12,0,0,2,3,1,6,6
268114004,25,16,7,28,1,2,7,4,2,0,0,0,1,20
267039001,27,26,3,59,6,1,5,1,2,0,1,0,0,3
267041005,20,31,5,39,4,0,6,4,2,0,2,0,5,10
268153009,34,16,14,11,0,1,10,1,0,0,1,0,7,9
267039015,33,9,5,35,5,3,15,5,4,0,2,1,4,6
267080020,27,18,4,30,5,2,15,1,3,2,7,5,4,6
268006018,40,12,1,23,0,0,4,2,5,0,0,3,2,15
067013020,14,4,3,9,4,1,5,1,2,1,1,1,2,2
247075004,16,19,3,27,2,0,4,0,0,0,3,2,0,1
067188002,33,11,5,23,3,1,9,2,0,0,1,1,3,3
247036003,15,16,6,23,7,1,18,0,1,0,3,1,1,4
047271019,24,23,3,29,3,1,4,1,0,0,2,1,2,0
047064003,19,38,4,46,3,3,3,0,3,0,1,0,4,1
247031004,16,16,7,50,5,3,9,1,1,0,2,4,2,2
217130002,23,11,5,30,8,2,18,1,8,0,4,0,1,7
047016051,12,5,2,34,5,0,15,0,1,0,1,0,2,0
047016035,19,7,6,21,7,3,35,1,2,0,5,2,3,2
048059002,29,16,9,28,1,1,3,2,0,0,2,1,5,10
047277005,15,8,5,72,17,3,28,1,3,0,4,1,2,6
047277025,11,22,10,106,9,1,14,1,1,0,0,2,2,4
047277024,21,28,2,29,6,0,4,1,2,0,0,1,2,0
047064007,28,14,1,37,8,1,19,1,2,1,2,2,2,0
047072017,19,29,3,36,4,0,10,1,2,0,2,7,2,5
087066015,19,8,6,31,5,1,5,7,2,0,0,1,3,20
167038020,36,16,11,29,5,2,10,0,2,0,1,1,1,1
057078008,28,13,0,35,1,3,20,1,2,0,0,0,3,2
057030013,18,28,0,52,2,3,10,0,1,0,1,3,0,1
047200008/047200007,51,17,3,18,3,2,19,2,1,0,1,0,5,5
057118002,27,18,1,34,12,3,19,1,1,1,2,1,1,0
057137020,22,19,1,18,2,1,3,0,0,0,0,0,0,2
057023006/057023005,34,17,1,22,6,1,17,0,2,1,0,3,5,2
268146003,9,22,4,42,2,1,9,0,3,0,0,1,3,2
267028019,14,13,0,17,1,4,13,2,3,1,2,2,3,8
267029035,18,12,6,56,5,1,9,4,2,0,2,3,1,10
267120017,32,28,2,66,11,4,6,3,7,0,0,2,3,3
267028040,8,5,2,32,9,1,7,2,5,0,2,4,1,5
268061011,29,12,8,39,10,0,15,2,3,0,3,2,4,6
268113008,36,24,14,18,0,1,5,5,0,1,1,0,0,10
268078001,25,8,6,15,2,0,4,2,2,0,1,0,5,23
047325003/047033006,16,10,6,19,5,1,5,2,0,1,0,0,2,6
057106022,22,11,1,15,1,0,5,1,0,0,0,0,4,9
057123009,49,17,2,33,3,0,4,0,0,0,0,0,1,3
057053004,25,20,1,31,1,2,4,1,0,1,0,0,3,0
077065003,24,2,5,6,2,2,4,2,0,0,3,0,1,7
037009017,21,14,8,41,8,5,17,1,2,1,2,1,1,7
067170011,20,11,7,27,7,1,6,0,2,0,1,0,1,7
067170020,28,10,3,27,4,2,9,1,1,0,1,1,1,16
067009006,17,27,5,32,2,3,9,0,5,0,0,3,1,2
237075012,65,14,2,11,2,1,6,0,1,0,0,1,5,4
247076003,12,21,4,24,6,1,2,0,2,1,1,2,2,5
227036006,32,25,3,26,3,3,2,0,0,0,2,1,3,1
227036005,19,16,0,33,4,0,11,0,3,1,0,2,3,1
247075001,14,3,1,18,8,1,19,0,1,0,1,0,1,1
247083002,25,21,3,30,10,0,7,1,1,1,1,5,3,0
247081004,18,20,3,23,4,2,10,3,2,0,0,0,1,3
137044005,23,9,7,21,7,3,5,2,2,0,0,0,1,6
207071019,24,21,1,16,3,4,9,2,2,0,1,0,0,2
137045007,34,25,1,23,10,2,16,0,1,0,0,2,1,0
207082023,47,23,4,18,3,3,4,1,0,0,2,0,3,7
237080008,38,7,9,8,3,1,2,1,0,0,1,4,1,8
267116011,13,30,3,57,2,1,8,2,3,0,0,4,2,1
267126009,16,46,5,47,3,2,5,5,3,1,1,2,1,4
267103015,5,29,0,50,2,0,5,2,4,0,3,3,1,6
217026004,40,17,6,24,6,3,19,3,1,1,4,3,5,3
217039002,45,16,2,17,13,3,15,1,0,0,1,0,2,2
157154003,40,6,5,8,3,2,5,0,0,0,1,1,2,5
057133009,22,5,0,3,3,1,4,0,1,0,1,0,0,2
197022010,44,7,2,18,4,3,16,1,0,1,2,1,0,3
197022004,16,10,3,15,5,1,3,0,0,0,0,1,0,3
197098002,23,15,3,38,4,3,7,1,4,0,0,1,3,3
197098005,36,13,4,16,4,2,3,1,0,0,0,2,1,4
228028002,44,11,6,12,2,3,15,2,2,1,1,1,1,4
227024009/227024006,27,8,11,58,12,1,15,0,2,0,1,0,3,1
247052003,35,18,4,24,11,1,17,0,3,1,3,2,2,0
247052014,10,9,5,36,12,3,10,0,2,0,0,2,0,3
247052010,40,20,4,60,12,4,15,1,7,1,3,5,4,3
087029014,8,12,3,78,5,2,8,5,3,0,1,1,1,5
087023030,7,3,0,48,8,0,4,1,3,1,1,1,0,2
087066023,22,23,2,24,4,0,2,3,2,0,2,2,3,17
087006005,27,20,3,32,4,3,14,0,4,0,1,2,3,5
187087022,17,22,2,13,3,0,5,1,0,0,0,1,2,2
237005001,25,17,2,13,8,4,33,1,3,0,6,3,4,5
237058002,40,17,5,46,10,2,16,6,5,0,1,2,4,6
037142005,56,10,0,20,6,0,16,1,2,0,0,0,1,24
047278007,18,9,12,44,8,1,8,1,0,0,0,1,1,4
227024001/227024010,13,26,0,26,6,1,4,1,2,0,0,1,2,1
047218001,13,15,3,20,2,1,2,1,1,0,0,1,1,2
228005005,6,30,4,53,2,1,3,3,2,0,0,1,1,0
228015002,49,9,8,25,6,1,9,1,1,1,0,2,2,2
217166010,31,12,2,6,1,0,7,0,1,0,1,0,1,0
097058003,38,14,16,35,10,0,19,2,2,0,0,2,5,4
097061011,37,8,4,4,1,0,5,1,1,0,1,0,2,18
097063027,15,25,6,25,0,2,4,1,0,0,0,4,2,4
217162030,37,11,5,10,4,4,16,2,1,0,3,3,4,6
267100047,10,10,2,60,7,2,6,3,4,0,0,2,4,4
267078013/01,55,29,23,44,7,3,10,19,5,0,1,0,9,43
267045006,25,19,5,15,0,1,3,2,0,0,0,0,0,1
267124009,14,10,0,34,0,4,0,1,2,0,0,1,3,5
267064003/267064004,56,17,2,13,3,0,6,3,2,0,1,0,4,2
077128005,34,18,7,23,7,2,15,1,1,0,0,1,4,4
048041005,20,9,3,35,2,1,3,0,2,0,1,4,0,8
048041002,21,16,3,33,4,0,3,1,1,0,0,0,0,4
048061005,27,22,2,35,7,2,10,2,6,0,0,0,3,5
107019002,28,14,7,19,9,2,8,0,1,0,0,0,4,4
107019005,14,6,7,16,3,0,13,1,1,0,1,0,2,1
087001010,37,31,8,52,10,2,10,3,2,0,3,2,5,9
047023004,11,13,5,20,4,0,3,1,1,0,1,0,0,0
067131003,20,10,3,21,2,3,8,0,1,0,0,1,2,0
237079031,16,3,4,21,14,2,7,3,4,0,2,0,0,4
157154001,50,13,1,9,8,4,8,0,1,1,1,0,2,3
197022007,28,5,1,6,2,1,3,0,1,0,1,0,0,6
217056021,26,18,2,12,7,4,22,1,1,0,9,3,4,7
227090022,32,19,2,19,3,3,15,3,2,0,3,2,1,3
228031006,18,6,6,7,2,0,3,1,1,1,0,1,2,11
228032003,32,13,7,14,1,3,14,5,3,0,2,0,6,6
228018007,25,14,8,46,7,2,17,5,5,0,4,2,2,4
228037002,25,19,2,12,0,1,4,2,0,0,1,0,2,9
227017002,55,19,9,16,3,2,11,0,1,0,0,2,7,4
228011008,14,17,4,30,5,0,11,4,0,0,0,0,1,0
047294011,44,7,2,11,1,0,4,0,0,0,0,0,1,9
147009004,28,22,6,28,6,4,7,0,1,0,2,0,1,2
057127007,43,10,0,25,9,1,17,0,0,0,2,0,3,4
057018011,10,15,0,25,3,0,6,0,2,0,1,2,1,2
147025016,8,15,3,51,0,0,9,0,2,0,0,0,0,3
057058009,30,20,3,17,4,2,13,0,0,0,2,0,3,3
057106032,14,10,10,25,9,0,8,0,1,0,2,0,2,4
147019061,21,11,2,26,3,2,8,0,2,1,1,2,4,6
267150011,26,16,5,36,0,0,3,2,1,0,0,1,1,9
267037001,25,24,1,38,3,1,12,5,3,0,4,1,2,3
267072001,14,7,5,24,1,1,8,3,4,1,0,1,3,3
268031012,68,13,11,13,4,2,6,3,1,0,0,0,4,28
267092008,25,21,18,51,9,2,10,3,5,0,2,1,2,11
268035011,24,12,0,20,2,0,9,3,1,0,3,2,5,8
268006003,29,17,4,24,3,0,8,3,3,0,1,1,2,4
268030010,14,13,4,27,0,0,4,0,1,0,1,2,4,5
068001027,23,10,8,17,5,0,5,3,2,0,1,0,4,16
128001004,20,17,3,37,6,1,8,1,4,0,1,2,2,1
068003018,28,9,4,45,4,0,7,0,1,0,0,0,2,7
068018015,22,13,6,15,1,1,7,2,1,0,0,0,3,12
068003003,45,13,8,35,4,5,6,0,6,0,1,0,3,7
128002004,12,5,2,23,7,1,7,3,3,0,0,2,1,15
217009012,29,6,7,19,7,1,10,0,1,0,1,0,0,2
127026015,10,3,1,9,1,0,2,1,2,0,1,1,1,31
087005002,13,11,4,25,7,0,2,1,3,0,3,0,0,1
047115005,12,11,2,54,11,1,12,0,0,0,1,0,0,3
217038003,29,14,9,20,2,0,3,0,3,0,0,3,3,8
187009003,35,12,2,12,5,3,6,3,1,0,1,0,3,3
217152021,39,18,5,18,2,3,6,0,2,0,0,1,3,14
087083002,23,12,7,35,9,2,23,1,1,1,5,2,2,1
237079023,24,14,5,44,8,2,6,1,2,1,0,1,1,1
197021007,30,13,8,39,12,1,17,2,1,0,2,0,2,3
267030012,14,18,1,17,4,1,16,1,4,1,5,4,1,8
268063011,23,13,0,19,3,2,20,2,6,2,7,7,9,20
267090005,13,24,7,28,2,0,7,0,2,0,1,0,2,5
267088010,24,28,1,48,3,1,6,1,1,0,1,1,1,3
267087001,23,21,0,48,0,1,2,2,1,0,0,2,1,4
267120009,21,12,10,23,0,4,7,2,2,0,1,0,0,4
167029017,18,19,5,39,3,3,7,2,1,0,0,3,0,2
267117006,17,25,4,51,4,1,6,2,3,1,1,0,1,7
117015010/117015017,48,14,14,11,7,1,3,1,3,0,0,1,1,8
117035007,26,13,1,16,2,0,4,1,3,0,0,1,2,0
167090015,18,14,5,43,16,1,15,0,4,0,0,2,3,4
137035002,58,19,12,33,9,1,18,2,3,1,2,1,6,4
167030013,11,19,0,32,5,0,9,3,5,0,1,1,0,4
207030013,15,7,3,19,2,1,4,0,1,0,1,0,0,1
237079019,8,13,0,27,0,2,3,2,2,0,2,0,3,0
267122010,18,12,4,30,3,2,6,2,4,0,0,2,6,6
087071001,13,12,4,59,4,1,6,2,4,1,7,1,1,5
087052017,23,11,7,23,4,0,7,1,1,0,0,1,0,5
087023003,5,15,2,74,5,0,7,2,4,1,1,1,0,3
087070006,30,14,13,16,4,0,6,1,1,0,0,0,2,13
087023022,11,39,3,73,9,1,8,1,4,0,0,2,1,3
087025014,16,15,3,46,5,1,15,4,5,0,2,0,2,13
087047014,13,13,5,61,4,1,9,0,1,1,3,1,1,7
087066040,11,11,3,82,6,1,7,4,1,1,2,2,1,6
217174002,10,6,1,13,2,2,1,0,3,0,0,1,1,4
097111004,23,4,2,14,0,0,2,0,2,0,1,1,4,2
097050004,22,17,4,10,7,0,4,1,1,0,2,0,1,4
037086001/037086002,10,9,2,11,2,1,2,0,1,0,0,0,0,2
067074011,20,26,3,35,6,1,8,1,1,0,2,0,3,2
067197003,27,20,2,27,3,3,6,4,2,0,1,1,2,1
037042003,26,23,3,19,4,3,12,1,1,0,2,1,2,4
067088004,9,10,3,27,2,2,5,1,3,0,1,1,0,2
267084021,13,7,6,61,2,1,8,1,2,0,2,1,3,5
267100052,9,9,5,46,3,1,11,2,1,0,3,0,1,5
267144007,14,11,1,17,6,4,12,2,3,2,1,1,2,2
267100005,12,7,1,36,4,1,5,1,3,0,1,2,1,6
267144006,25,14,3,16,4,0,6,2,1,1,0,1,0,4
267112010,20,26,5,16,4,0,13,1,1,0,1,1,0,3
267052013,15,4,3,18,6,3,22,6,7,1,4,3,1,2
267119005,18,8,2,37,8,3,6,1,7,0,6,1,0,7
048008005,19,32,1,41,1,0,9,0,3,1,0,0,0,5
047091004,25,16,8,41,7,0,21,3,4,0,3,0,2,1
048006003,20,1,1,2,0,0,0,2,0,0,0,0,3,45
047298008,9,12,4,63,3,2,10,0,0,1,2,2,2,3
047178018,4,4,6,20,2,1,10,3,3,1,2,1,4,28
047277026,23,19,5,16,0,1,8,2,0,0,0,1,5,2
047064006,10,11,1,63,6,0,7,0,2,0,3,2,1,3
048002005,38,24,1,35,2,0,7,1,1,0,0,1,0,1
157015009,16,10,9,32,3,1,5,0,1,0,0,0,0,3
197097018,25,17,0,38,0,0,5,0,1,0,0,1,1,3
117035005,19,15,1,21,4,0,11,1,1,0,0,0,0,4
167053003,21,10,4,31,7,2,5,2,5,0,2,1,1,4
137045022,24,17,2,16,1,2,6,0,1,0,0,2,3,0
137053003,35,8,1,12,0,0,5,0,1,0,0,0,0,6
237079012,18,27,1,21,3,0,10,0,1,0,0,0,2,1
167039005,14,30,1,23,2,1,6,1,4,0,4,2,1,0
228017005,51,14,10,17,7,1,17,1,1,2,3,2,4,1
228036006,26,27,4,50,5,6,7,3,3,1,2,2,1,1
227024002/227024006,25,18,2,33,8,4,17,1,7,0,0,0,0,1
247052011,21,4,2,21,14,0,21,1,2,0,0,0,2,3
087066003,15,17,4,39,3,2,5,2,1,0,0,2,2,4
087071015,16,8,5,59,6,0,5,1,4,0,2,4,3,9
