sa_2015_code,one_person,married_couple,cohabiting_couple,married_couple_with_children,cohabiting_couple_with_children,one_parent_family_father_with_children,one_parent_family_mother_and_children,couple_and_others,couple_with_children_and_others,one_parent_family_father_with_children_and_others,one_parent_family_mother_with_children_and_others,two_or_more_family_units,non_family_households_and_relations,two_or_more_non_related_persons
SA2017_227024001/227024010,5,13,2,33,2,1,3,0,1,0,2,3,0,0
SA2017_227024002,15,15,6,33,6,1,6,1,4,0,0,0,2,1
SA2017_227024003,31,22,5,36,6,1,16,0,1,0,1,0,1,2
SA2017_227024004,14,6,3,22,0,2,10,0,1,0,0,0,0,0
SA2017_227024005,17,14,1,28,1,0,10,0,1,0,0,2,1,0
SA2017_227024006,15,17,6,36,0,2,13,1,3,0,0,0,2,0
SA2017_227024007,14,12,3,40,0,0,7,1,0,0,1,1,2,1
SA2017_227024008,17,11,2,32,6,1,6,2,0,0,0,0,0,0
SA2017_227024009,23,7,7,33,12,2,11,1,2,1,1,0,0,5
SA2017_227025001,17,16,4,31,6,2,0,0,1,0,0,2,0,0
SA2017_227025002,17,19,0,33,4,2,2,1,1,0,2,1,2,1
SA2017_227025003,13,20,3,25,4,3,5,2,1,1,0,1,3,0
SA2017_227026001,27,12,3,25,0,2,0,0,2,1,0,1,2,3
SA2017_227026002,21,10,6,24,2,8,14,1,1,0,0,1,3,0
SA2017_227027001,15,23,2,31,2,2,6,0,2,1,0,1,2,0
SA2017_227028001,22,17,7,31,11,3,12,1,1,0,1,1,3,2
SA2017_227028002,16,19,6,34,5,0,5,2,4,0,0,0,3,0
SA2017_227028003,20,17,3,25,5,2,9,1,0,0,1,0,3,1
SA2017_227029001,17,19,3,33,1,2,6,1,1,0,1,0,1,1
SA2017_227030001,20,32,2,50,4,3,10,2,1,1,0,2,1,3
SA2017_227031001,26,20,3,35,0,0,9,2,1,0,0,1,6,0
SA2017_227032001,56,12,9,15,5,1,13,1,1,0,2,3,1,1
SA2017_227032002,37,5,1,9,4,2,8,0,2,0,0,0,2,2
SA2017_227032003,43,9,1,15,13,9,29,0,1,0,2,2,6,0
SA2017_227032004,48,7,1,12,3,4,11,1,0,0,0,0,3,2
SA2017_227032005,49,7,7,24,16,2,11,0,4,1,1,1,5,6
SA2017_227032006,32,7,13,8,6,0,2,0,0,0,2,0,3,6
SA2017_227032007,29,25,2,42,3,2,12,1,2,0,0,1,2,4
SA2017_227032008,12,36,4,39,8,6,9,1,1,0,2,0,3,4
SA2017_227032009,16,24,3,22,5,0,4,2,3,0,1,1,0,2
SA2017_227032010,36,7,2,33,8,7,33,1,1,1,4,0,0,6
SA2017_227032011,45,11,4,21,9,3,13,0,1,2,1,4,7,5
SA2017_227032012,42,18,4,18,4,6,17,0,1,0,3,4,10,2
SA2017_227032013,52,10,1,7,4,3,11,1,1,0,0,1,4,0
SA2017_227032014,25,15,3,30,6,6,23,0,0,1,2,0,3,2
SA2017_227032015,14,21,0,19,3,2,8,0,2,0,0,2,0,0
SA2017_227032016,33,7,1,19,2,4,3,0,0,0,1,1,5,1
SA2017_227032017,44,9,6,9,2,1,3,1,0,0,0,0,1,5
SA2017_227032018,35,1,1,3,2,0,0,2,0,0,0,0,2,3
SA2017_227032019,29,6,5,4,5,0,3,1,0,0,3,0,1,4
SA2017_227033001,20,13,5,59,8,1,10,0,4,0,1,1,1,2
SA2017_227033002,10,8,1,53,11,2,8,0,1,0,0,1,1,1
SA2017_227033003/01,32,22,12,12,6,1,5,0,3,0,0,0,3,1
SA2017_227033003/02,26,13,2,17,3,1,3,0,1,1,1,2,2,1
SA2017_227033004,36,27,2,12,5,4,24,1,1,0,0,1,6,2
SA2017_227033005,33,12,5,26,8,2,5,1,1,0,0,0,5,1
SA2017_227033006,24,14,9,18,3,0,7,1,1,0,1,0,2,2
SA2017_227033007,34,24,1,26,2,2,12,2,0,0,1,3,3,0
SA2017_227033008,34,22,4,30,2,2,7,1,3,0,2,1,5,1
SA2017_227033009,28,30,4,30,6,2,10,2,0,0,0,0,2,6
SA2017_227033010,12,27,0,31,2,2,5,0,0,0,0,0,0,1
SA2017_227033011,20,12,10,24,17,2,14,3,0,0,0,0,0,5
SA2017_227033012,16,18,2,34,3,1,10,2,2,0,0,1,0,3
SA2017_227034001,21,27,5,50,3,2,5,2,1,0,1,0,0,4
SA2017_227034002,27,27,2,46,6,0,8,1,3,0,0,1,4,1
SA2017_227034003,26,8,5,7,0,0,3,0,1,0,0,0,1,2
SA2017_227034004,26,24,5,45,11,1,7,0,3,0,1,0,1,1
SA2017_227034005,28,8,7,26,9,1,22,1,1,1,0,3,2,7
SA2017_227034006,11,9,7,42,14,1,15,0,4,0,1,3,5,5
SA2017_227035001,13,15,1,40,5,1,2,1,2,0,0,1,0,0
SA2017_227036001,15,30,2,55,2,2,1,3,4,1,0,1,1,0
SA2017_227036002,28,11,4,31,2,1,13,1,1,0,1,2,2,3
SA2017_227036003,7,10,1,33,2,3,2,1,1,0,0,1,1,0
SA2017_227036004,21,20,5,45,11,2,18,1,1,0,0,1,1,4
SA2017_227036005,14,22,2,45,6,1,8,0,4,0,1,0,0,0
SA2017_227036006,24,22,3,28,0,1,4,2,1,0,0,1,2,0
SA2017_227036007,17,10,2,19,0,0,3,0,0,0,0,1,1,0
SA2017_227036008,9,19,3,30,2,1,3,0,0,0,0,0,0,0
SA2017_227037001,13,16,2,26,3,4,6,0,0,0,0,2,0,2
SA2017_227038001,16,20,4,47,4,2,8,0,1,0,0,1,7,5
SA2017_227039001,15,17,3,31,3,0,7,0,2,0,0,0,0,0
SA2017_227039002,15,10,7,34,3,0,3,1,3,0,0,0,4,1
SA2017_227040001,16,10,1,28,2,0,7,1,1,0,0,2,0,2
SA2017_227040002,23,12,2,21,3,2,6,1,3,0,1,1,1,5
SA2017_227041001,15,11,1,32,1,2,1,0,0,0,0,2,1,0
SA2017_227042001/227042002,21,10,7,24,4,0,6,0,1,0,0,0,1,0
SA2017_227042003,20,16,2,31,3,0,10,0,1,0,0,0,0,0
SA2017_227043001,11,16,0,23,3,3,2,0,1,0,0,0,2,0
SA2017_227044001,24,14,2,26,2,0,7,1,0,0,0,0,1,1
SA2017_227045001,18,8,2,27,3,3,3,1,1,0,2,1,1,2
SA2017_227045002,30,14,8,35,6,2,14,2,1,0,2,3,0,1
SA2017_227046001,16,19,0,35,4,2,2,1,2,0,0,0,1,2
SA2017_227047001,23,20,3,43,4,1,10,0,2,0,3,2,6,0
SA2017_227048001,31,22,3,42,3,5,6,2,2,0,1,2,2,3
SA2017_227049001,16,10,0,29,3,1,5,1,2,3,0,2,0,2
SA2017_227049002,13,21,1,26,1,1,3,2,2,0,1,0,2,0
SA2017_227049003,12,9,1,31,1,1,3,0,3,0,0,0,2,2
SA2017_227049004,16,16,2,29,3,2,4,1,2,0,2,1,5,0
SA2017_227049005,8,9,3,55,3,2,7,1,0,0,0,0,0,0
SA2017_227049006,15,32,0,39,0,2,8,2,0,0,1,1,1,0
SA2017_227049007,24,23,1,34,7,3,13,0,0,0,1,0,1,0
SA2017_227049008,16,32,0,58,2,1,1,1,2,0,0,2,0,1
SA2017_227050001,20,16,3,25,2,1,12,1,3,1,0,1,4,0
SA2017_227051001,5,19,1,37,2,4,1,1,4,0,0,0,0,1
SA2017_227052001,15,6,1,16,11,1,13,0,1,0,1,0,2,1
SA2017_227052002,12,5,2,22,7,0,8,1,3,0,1,0,1,0
SA2017_227053001,27,15,4,25,2,3,5,0,1,0,0,2,2,1
SA2017_227054001/227054002,42,17,4,23,1,0,4,0,1,0,0,0,2,1
SA2017_227054003,15,15,0,41,6,4,8,1,2,0,1,0,0,1
SA2017_227054004,17,6,8,18,8,1,12,0,0,0,1,0,0,3
SA2017_227054005,18,16,5,15,11,3,12,0,1,0,0,0,1,0
SA2017_227054006,10,18,6,30,1,0,1,0,0,0,0,0,2,3
SA2017_227054007,21,14,3,20,1,1,6,1,1,0,0,2,1,3
SA2017_227054008,19,11,2,4,2,0,5,1,0,0,0,0,1,1
SA2017_227054009,13,10,1,11,0,0,1,0,0,0,0,0,0,3
SA2017_227055001,24,27,2,46,1,3,5,2,0,0,0,3,2,5
SA2017_227055002,15,25,2,26,2,1,7,3,0,0,1,2,4,1
SA2017_227056001,20,23,7,67,5,3,4,0,1,0,0,1,1,2
SA2017_227057001,14,24,2,37,1,4,4,0,1,0,1,2,0,4
SA2017_227057002,22,13,1,18,1,1,8,1,0,0,0,3,2,0
SA2017_227058001,20,25,6,51,8,3,8,2,1,0,2,2,3,2
SA2017_227058002,27,8,2,15,5,2,18,0,0,0,1,1,3,2
SA2017_227058003,30,10,5,25,3,5,9,1,4,0,1,2,1,2
SA2017_227058004,45,13,4,24,14,1,12,1,1,0,0,3,2,2
SA2017_227058005,16,16,5,23,9,2,9,1,1,0,1,0,3,0
SA2017_227059001,18,22,3,34,3,1,2,0,4,0,0,1,1,0
SA2017_227059002,18,17,3,18,2,2,6,0,0,0,1,3,2,0
SA2017_227059003,33,21,4,46,2,3,8,1,1,0,1,2,3,2
SA2017_227060001,22,16,1,37,6,2,28,1,2,0,1,4,3,0
SA2017_227060002,17,18,3,53,8,1,7,1,6,0,1,1,2,0
SA2017_227061001,11,14,2,33,1,0,1,0,0,0,2,1,1,1
SA2017_227062001,11,11,2,16,1,1,2,0,2,0,0,0,0,0
SA2017_227063001,14,9,1,26,2,1,4,3,1,0,1,2,2,2
SA2017_227064001,20,18,0,19,3,1,4,0,3,0,0,1,0,0
SA2017_227064002,15,12,4,39,8,1,6,0,2,0,1,0,1,0
SA2017_227064003,14,7,3,18,1,0,3,1,2,0,0,1,1,0
SA2017_227065001,14,8,1,26,5,0,5,3,2,1,1,0,2,1
SA2017_227066001/227066003,19,12,5,21,1,1,7,0,3,0,1,0,4,1
SA2017_227066002,18,13,3,31,2,2,4,1,1,0,0,1,0,0
SA2017_227067001/227067003,13,13,1,23,2,2,2,1,1,0,0,0,1,0
SA2017_227067002,27,25,1,30,5,3,7,3,0,0,1,0,2,0
SA2017_227067004,22,21,4,40,13,6,14,1,1,0,1,1,1,0
SA2017_227067005,15,16,3,18,1,3,2,1,1,0,0,2,0,1
SA2017_227067006,20,6,1,29,9,2,18,0,1,0,0,3,0,1
SA2017_227068001,20,18,2,32,2,1,4,0,0,0,1,1,5,0
SA2017_227069001,22,18,5,44,1,1,7,1,1,0,0,2,3,0
SA2017_227070001,19,18,2,52,1,4,6,0,0,0,2,1,3,0
SA2017_227071001,14,4,2,39,2,2,3,1,1,0,1,0,3,0
SA2017_227071002,14,14,0,38,2,1,5,0,0,0,1,4,1,2
SA2017_227072001,8,15,1,29,0,1,6,0,0,0,0,2,1,1
SA2017_227072002,15,9,4,38,1,0,4,1,1,0,1,2,5,0
SA2017_227073001,4,4,0,7,4,1,3,0,1,0,0,2,0,0
SA2017_227074001,9,16,1,37,0,2,5,2,3,0,0,1,0,0
SA2017_227074002,15,11,3,35,7,1,2,0,2,0,1,1,2,0
SA2017_227075001,16,13,5,32,2,3,7,1,2,0,0,1,2,0
SA2017_227075002,19,10,1,38,4,1,4,1,0,0,0,3,3,0
SA2017_227076001,11,19,1,37,2,3,4,1,1,0,0,4,2,2
SA2017_227076002,15,17,1,37,4,0,2,1,2,0,1,1,4,0
SA2017_227077001,26,10,10,50,6,2,20,1,6,0,0,0,0,1
SA2017_227077002,44,14,4,16,6,0,6,1,1,0,0,1,5,1
SA2017_227077003,39,10,6,23,4,5,19,1,2,0,0,2,1,0
SA2017_227077004,36,14,4,23,13,0,16,2,0,0,1,1,1,1
SA2017_227077005,13,14,0,25,3,0,3,3,1,0,0,0,1,0
SA2017_227077006,10,12,2,48,4,2,8,2,3,1,1,0,0,1
SA2017_227078001,18,10,1,34,4,1,3,1,0,0,1,1,2,1
SA2017_227079001,18,17,2,40,2,1,5,1,1,0,0,2,2,0
SA2017_227079002/227079006,28,23,3,39,3,2,5,1,0,0,0,0,1,5
SA2017_227079003,11,17,6,12,3,1,7,1,0,1,0,0,0,1
SA2017_227079004,13,15,6,33,3,0,6,0,3,0,0,0,0,2
SA2017_227079005,20,7,3,19,9,3,15,0,1,0,2,1,0,2
SA2017_227080001,15,18,3,40,3,2,3,1,3,2,0,0,0,0
SA2017_227080002,17,17,5,25,4,3,1,4,0,1,0,0,4,1
SA2017_227080003/01,13,11,3,10,2,0,6,3,1,0,0,1,1,0
SA2017_227080003/02,10,13,6,36,8,1,7,1,0,0,0,1,1,7
SA2017_227080004,19,20,2,40,1,2,4,0,3,1,0,0,1,1
SA2017_227081001,18,13,1,39,2,0,8,3,0,0,0,1,2,1
SA2017_227081002/227081006,13,11,1,25,3,3,6,1,3,0,0,1,0,0
SA2017_227081003,26,13,2,36,4,1,12,0,3,2,0,1,2,0
SA2017_227081004,25,11,3,43,3,1,7,1,2,1,1,0,1,1
SA2017_227081005,22,25,4,44,5,1,9,1,2,0,1,1,2,2
SA2017_227082001,21,15,6,32,3,1,8,1,2,0,1,2,2,3
SA2017_227083001,25,18,4,23,3,1,13,0,0,0,1,0,0,0
SA2017_227083002,17,18,2,27,2,4,3,0,2,0,0,2,1,0
SA2017_227084001,10,22,2,34,1,3,2,0,2,0,0,0,2,0
SA2017_227084002,18,9,3,29,5,0,1,0,2,0,2,2,2,1
SA2017_227084003,24,29,2,24,2,2,5,2,2,0,2,3,4,0
SA2017_227085001,18,14,2,26,2,1,10,0,0,0,1,1,0,4
SA2017_227085002,14,16,4,25,4,0,0,0,1,0,0,1,0,0
SA2017_227085003,20,23,3,18,3,0,4,3,1,0,0,1,2,3
SA2017_227085004,21,20,1,26,3,2,7,0,1,0,1,0,2,0
SA2017_227086001,24,30,1,45,4,1,5,0,2,0,0,2,2,1
SA2017_227086002,25,12,4,27,5,2,17,0,0,0,0,1,0,1
SA2017_227086003,23,17,3,21,3,2,5,2,1,0,0,0,3,1
SA2017_227086004,24,13,5,31,12,3,9,0,1,0,0,0,2,2
SA2017_227086005,28,19,3,24,5,0,6,1,1,0,1,0,2,0
SA2017_227087001,18,9,0,30,6,1,4,0,1,0,0,0,1,2
SA2017_227087002,15,9,0,26,3,2,3,2,4,0,0,2,1,1
SA2017_227088001,9,7,1,11,1,1,0,0,0,0,1,0,0,0
SA2017_227089001,33,9,1,9,1,2,5,0,0,0,1,0,1,1
SA2017_227089002,34,16,2,12,2,1,5,1,0,0,3,1,1,5
SA2017_227089003,17,10,4,24,4,0,8,0,0,0,0,0,2,2
SA2017_227089004,32,17,2,22,0,3,2,1,0,0,0,1,2,2
SA2017_227090001/227090036,24,17,2,17,1,2,11,0,0,0,2,3,2,0
SA2017_227090002,16,22,2,25,2,2,6,0,0,0,1,1,0,1
SA2017_227090003,23,29,5,27,3,2,7,0,1,0,0,2,2,0
SA2017_227090004,26,19,1,29,0,0,5,0,1,0,0,1,3,1
SA2017_227090005,15,18,4,53,9,3,10,1,1,0,1,0,2,1
SA2017_227090006,21,8,6,48,11,3,17,0,1,0,1,0,0,4
SA2017_227090007,27,13,1,26,1,4,8,1,0,0,1,0,1,1
SA2017_227090008,20,9,10,49,7,1,18,1,1,0,0,0,1,1
SA2017_227090009,15,9,6,70,16,2,19,0,3,0,0,2,0,4
SA2017_227090010,20,13,4,72,6,4,16,1,1,0,0,1,2,2
SA2017_227090011,19,29,3,30,8,0,20,1,0,0,0,2,1,2
SA2017_227090012,11,4,2,20,6,1,28,1,1,0,0,2,1,0
SA2017_227090013,17,8,3,32,4,3,9,1,1,0,3,1,1,0
SA2017_227090014,26,15,2,25,10,3,16,1,5,0,3,4,2,1
SA2017_227090015,45,6,4,11,6,2,8,1,0,1,0,0,0,2
SA2017_227090016,17,15,3,20,3,1,10,1,4,1,3,0,0,1
SA2017_227090017,31,17,8,43,10,0,15,1,2,0,2,1,1,2
SA2017_227090018,28,23,1,38,2,0,14,0,0,0,1,1,2,0
SA2017_227090019,43,10,5,11,7,2,19,2,0,0,0,1,2,2
SA2017_227090020,22,21,2,28,5,0,2,0,0,0,0,0,1,5
SA2017_227090021,26,4,2,4,4,0,2,2,0,0,0,0,0,3
SA2017_227090022,31,26,1,19,3,1,15,1,0,1,2,4,1,3
SA2017_227090023,40,8,6,17,0,0,7,2,0,0,1,0,1,0
SA2017_227090024/227090025,35,13,5,18,7,3,8,0,0,0,1,1,1,3
SA2017_227090026,22,15,3,67,6,3,23,1,2,0,1,6,0,0
SA2017_227090027,23,22,1,41,0,1,5,3,1,1,0,1,2,3
SA2017_227090028,31,14,2,39,3,4,9,1,4,0,0,2,3,1
SA2017_227090029,12,14,6,34,3,1,7,0,1,1,0,2,4,1
SA2017_227090030,33,20,1,22,2,2,14,0,0,0,2,2,0,3
SA2017_227090031,36,10,2,3,1,1,7,0,1,0,1,0,0,0
SA2017_227090032,37,16,3,11,2,0,4,0,1,0,0,1,2,0
SA2017_227090033,10,3,5,40,7,1,15,2,0,0,0,0,0,2
SA2017_227090034,19,4,0,18,4,1,29,0,0,0,1,0,1,0
SA2017_227090035,16,13,5,23,8,1,10,1,1,1,0,0,0,0
SA2017_227090037,20,28,3,12,0,3,10,1,1,0,1,2,2,4
SA2017_227090038,25,13,1,11,0,1,2,2,2,0,1,0,1,1
SA2017_227090039,24,12,1,8,2,2,3,1,0,0,1,1,3,0
SA2017_227091001,12,12,4,28,2,3,5,0,2,0,0,1,1,0
SA2017_227092001,12,19,2,24,2,1,5,2,1,1,1,0,0,1
SA2017_227092002,12,21,1,36,0,2,1,0,2,0,1,2,2,1
SA2017_227092003,18,17,3,22,0,0,8,1,0,0,1,0,0,0
SA2017_228001001,21,17,2,27,3,2,21,0,2,1,3,3,1,0
SA2017_228001002,27,24,1,26,6,5,25,2,2,1,0,1,2,5
SA2017_228001003,25,25,5,22,4,2,16,1,2,0,2,1,1,7
SA2017_228001004,31,25,4,30,5,5,25,0,3,0,1,3,3,3
SA2017_228001005,13,5,1,35,8,2,23,0,2,0,0,3,4,1
SA2017_228001006,19,3,1,12,8,2,25,1,0,0,1,2,0,3
SA2017_228001007,25,13,3,29,11,6,27,0,1,1,3,1,1,6
SA2017_228001008,16,8,1,18,6,3,46,1,0,1,1,1,5,2
SA2017_228001009,19,3,8,26,9,1,15,1,2,0,1,0,5,11
SA2017_228002001/228006001,16,17,2,38,3,2,2,0,0,0,0,2,2,2
SA2017_228003001,45,5,9,6,4,1,6,0,0,0,1,0,2,0
SA2017_228004001,13,56,2,35,1,3,2,2,1,0,0,0,1,1
SA2017_228004002,11,23,1,32,1,1,2,2,1,0,0,1,1,1
SA2017_228004003,13,18,0,41,1,1,3,1,1,0,0,0,2,3
SA2017_228004004,15,20,1,67,5,2,7,0,2,0,0,1,1,1
SA2017_228005001,29,19,7,18,3,0,7,0,0,0,1,1,2,2
SA2017_228005002,38,29,4,23,2,1,5,4,0,0,0,0,0,6
SA2017_228005003,17,15,5,34,3,1,3,2,1,0,0,2,0,2
SA2017_228005004,26,24,7,40,1,2,10,2,1,0,0,0,2,5
SA2017_228005005,9,13,3,58,0,0,7,1,3,0,0,1,0,1
SA2017_228005006,23,28,0,61,3,1,6,2,2,0,0,2,1,5
SA2017_228007001,17,10,9,34,11,0,13,0,1,0,0,0,5,2
SA2017_228007002,16,15,0,18,6,1,8,1,0,1,0,0,1,2
SA2017_228007003,21,8,7,29,7,0,13,2,1,0,0,1,2,4
SA2017_228007004,9,0,2,24,7,3,37,1,2,0,2,3,0,2
SA2017_228007005,16,12,7,39,12,1,12,1,1,1,1,0,0,3
SA2017_228007006,9,3,2,20,10,3,24,0,1,0,4,1,1,5
SA2017_228007007,12,3,3,34,10,0,12,0,1,1,1,0,1,4
SA2017_228007008,8,4,8,40,16,1,10,0,3,0,1,0,0,4
SA2017_228007009,18,22,6,44,6,2,13,3,3,0,0,7,4,3
SA2017_228007010,21,7,0,15,4,0,22,1,1,0,2,3,0,3
SA2017_228007011,13,4,6,18,9,1,10,0,0,1,1,1,0,4
SA2017_228007012,22,2,0,22,2,1,27,0,1,0,4,4,0,4
SA2017_228007013,25,11,0,24,7,3,18,0,1,0,3,2,1,1
SA2017_228007014,16,7,9,57,11,1,13,0,5,0,1,2,0,2
SA2017_228007015,23,19,3,40,3,4,13,2,3,0,1,1,0,2
SA2017_228007016,11,4,5,45,9,1,19,0,1,1,1,0,0,3
SA2017_228007017,10,12,5,48,8,4,14,1,0,0,4,0,1,2
SA2017_228007018,31,18,7,45,2,2,9,1,2,0,0,4,2,4
SA2017_228007019,29,19,5,42,2,2,16,1,2,0,1,1,7,6
SA2017_228007020,17,2,0,21,4,2,24,0,1,0,4,0,1,0
SA2017_228007021,34,2,3,4,2,1,14,0,0,0,3,0,0,0
SA2017_228008001,26,9,1,13,3,1,3,1,0,1,1,0,1,3
SA2017_228008002,30,15,6,15,3,1,10,1,0,1,0,0,4,2
SA2017_228008003/228008004,67,8,12,15,4,1,4,1,2,0,0,0,5,5
SA2017_228008005,52,11,7,13,4,2,10,0,0,0,1,0,3,4
SA2017_228009001,73,1,3,6,1,0,12,0,1,0,2,0,2,4
SA2017_228009002,29,5,7,4,2,2,4,0,1,0,0,0,1,3
SA2017_228009003,26,5,2,6,0,0,4,1,0,0,0,1,2,7
SA2017_228009004,19,4,2,3,0,0,4,0,0,0,0,0,1,2
SA2017_228009005,25,4,3,3,2,2,1,1,0,0,1,1,0,6
SA2017_228010001/228010002,65,7,7,12,2,4,8,0,0,0,0,1,6,13
SA2017_228011001,30,31,0,19,4,1,12,1,0,0,2,0,3,3
SA2017_228011002,22,37,1,38,8,1,9,3,1,0,2,3,2,5
SA2017_228011003,15,5,10,27,9,1,12,1,1,0,2,1,1,6
SA2017_228011004,12,15,10,36,6,2,11,2,1,0,0,1,1,3
SA2017_228011005,13,8,5,43,2,0,15,0,1,1,0,0,1,3
SA2017_228011006,25,28,5,33,2,3,28,0,2,0,2,2,0,3
SA2017_228011007,21,16,4,27,10,2,7,1,1,0,1,0,0,2
SA2017_228011008,13,12,7,33,3,0,9,1,3,0,1,2,0,0
SA2017_228011009,22,26,5,37,8,5,13,0,1,0,4,1,2,5
SA2017_228012001,33,7,10,3,3,1,5,1,1,0,2,0,1,3
SA2017_228012002,42,2,3,4,1,2,6,2,1,0,1,0,3,8
SA2017_228012003,50,3,0,1,0,0,1,0,0,0,0,0,1,6
SA2017_228013001,51,2,2,2,0,0,3,0,0,0,0,0,4,5
SA2017_228013002,23,2,5,7,0,0,3,1,0,0,2,0,3,7
SA2017_228014001,17,4,7,24,7,2,1,1,1,0,2,1,0,6
SA2017_228014002,22,34,1,29,4,0,4,0,1,0,1,0,2,1
SA2017_228014003,23,23,2,54,11,1,8,0,1,0,2,0,1,6
SA2017_228014004,26,9,10,29,9,0,15,0,1,0,2,1,2,9
SA2017_228014005,23,25,3,85,6,4,18,0,4,0,0,2,0,0
SA2017_228014006,14,8,3,55,7,0,9,0,1,0,1,0,1,8
SA2017_228014007,14,9,6,25,2,1,9,1,1,0,0,1,2,9
SA2017_228014008,14,8,6,20,3,2,7,0,2,0,0,1,0,8
SA2017_228014009,21,14,13,37,5,2,12,0,0,0,1,1,0,2
SA2017_228014010,20,11,4,38,4,2,9,0,0,0,0,1,0,1
SA2017_228014011,22,20,2,16,1,2,9,1,0,0,0,0,1,2
SA2017_228014012,15,16,0,23,3,0,1,0,3,0,0,0,1,10
SA2017_228014013,25,11,4,10,1,0,10,2,0,0,0,1,3,4
SA2017_228014014,25,10,10,56,12,0,9,0,2,0,3,0,1,6
SA2017_228014015,9,18,1,31,1,0,2,1,0,0,0,3,0,1
SA2017_228014016,5,12,0,45,1,0,5,0,1,0,0,1,0,0
SA2017_228014017,23,16,3,38,2,1,9,1,2,2,2,3,0,3
SA2017_228014018,24,32,3,25,3,1,4,1,1,0,1,0,0,3
SA2017_228014019,20,10,3,23,3,2,12,0,2,0,0,0,0,2
SA2017_228014020/01,21,17,2,22,1,4,3,2,1,0,1,1,1,1
SA2017_228014020/02,19,9,8,21,7,1,8,1,1,0,0,1,3,4
SA2017_228014021,11,11,5,40,3,1,5,0,3,0,2,0,3,4
SA2017_228015001,42,14,1,20,5,0,7,2,1,0,1,1,3,1
SA2017_228015002,46,11,8,24,2,2,11,0,2,0,0,0,3,3
SA2017_228015003,42,27,4,17,2,2,14,2,0,0,0,2,1,4
SA2017_228015004,28,7,2,14,0,0,4,0,0,0,0,0,1,2
SA2017_228016001,10,4,7,36,2,2,3,0,0,0,1,0,1,7
SA2017_228016002/01,19,11,3,40,10,0,47,0,0,0,2,0,0,1
SA2017_228016002/02,22,14,8,20,4,0,8,0,3,0,0,0,1,1
SA2017_228016003,17,9,1,48,15,2,41,1,1,0,1,2,2,3
SA2017_228016004,44,14,16,37,11,2,15,1,1,0,0,0,3,2
SA2017_228017001,25,14,2,30,6,1,9,0,0,0,0,1,2,2
SA2017_228017002,15,16,3,51,1,0,10,1,3,0,1,1,0,3
SA2017_228017003,22,14,0,17,3,0,11,1,0,0,1,0,0,1
SA2017_228017004,38,8,5,18,7,5,15,1,0,0,3,3,4,1
SA2017_228017005,40,15,4,21,0,5,18,1,2,1,2,4,6,5
SA2017_228017006,25,7,7,48,9,1,8,2,2,1,1,0,1,5
SA2017_228017007,21,4,3,28,5,1,31,1,0,1,0,1,0,4
SA2017_228017008,12,15,2,48,7,1,9,0,0,0,0,4,0,9
SA2017_228017009,6,7,6,30,4,2,5,0,1,0,0,0,2,4
SA2017_228017010,23,3,3,22,10,0,22,0,0,1,2,0,2,0
SA2017_228018001,30,8,3,18,7,2,36,0,2,0,1,4,1,6
SA2017_228018002,19,1,9,58,11,1,7,2,3,0,0,1,2,17
SA2017_228018003,11,10,12,44,4,0,8,2,1,0,1,1,2,6
SA2017_228018004,29,43,1,43,0,0,7,0,0,0,0,0,2,3
SA2017_228018005,9,22,5,41,4,0,9,2,8,0,1,0,2,11
SA2017_228018006,13,4,1,20,0,0,1,0,1,0,0,0,0,2
SA2017_228018007,19,17,6,50,10,0,13,1,1,0,3,3,2,14
SA2017_228018008,11,40,1,22,1,0,3,1,1,0,0,0,1,3
SA2017_228019001/01,11,6,15,30,14,2,10,1,3,0,1,0,0,10
SA2017_228019001/02,8,11,2,22,5,1,3,0,1,0,0,0,0,3
SA2017_228019002,16,7,9,44,15,0,17,2,3,0,2,2,2,8
SA2017_228019003,6,1,3,12,3,0,6,1,0,0,0,0,2,10
SA2017_228019004/228019005,15,2,1,14,4,0,4,2,0,2,0,0,2,15
SA2017_228020001,35,17,2,13,2,1,5,3,2,0,3,0,6,2
SA2017_228020002,26,11,4,14,7,2,6,0,0,1,1,1,0,0
SA2017_228020003,44,4,1,2,2,0,3,1,0,0,0,0,0,8
SA2017_228020004,28,0,0,0,0,0,0,0,0,0,0,0,0,6
SA2017_228020005,55,3,1,4,2,1,9,1,0,0,0,0,1,3
SA2017_228020006,26,10,0,10,3,1,7,2,2,0,0,1,2,0
SA2017_228020007,17,7,4,18,4,3,16,5,0,1,1,0,5,5
SA2017_228021001,34,19,0,9,1,2,22,3,0,1,1,3,5,7
SA2017_228021002,34,13,0,9,4,1,16,0,1,0,5,4,3,8
SA2017_228021003,15,12,0,16,4,2,33,2,0,0,3,2,1,4
SA2017_228021004,35,12,2,21,1,3,13,0,1,0,2,3,4,4
SA2017_228022001,24,22,3,21,3,4,9,0,1,0,2,2,3,3
SA2017_228022002,23,16,0,10,3,6,19,0,0,0,0,1,2,1
SA2017_228022003,29,21,1,15,2,1,17,1,0,1,1,2,2,0
SA2017_228022004,21,11,1,8,5,0,18,0,0,1,0,2,1,7
SA2017_228022005,35,18,1,16,2,1,11,0,0,0,0,3,1,7
SA2017_228023001,42,12,4,7,6,1,19,0,0,0,1,2,8,0
SA2017_228023002,58,6,1,8,1,2,8,1,0,0,0,0,2,2
SA2017_228023003,45,25,4,17,3,3,9,2,2,1,0,2,6,2
